epoch,train_loss,val_loss_aug,val_loss_noaug,acc_aug,acc_noaug,auc_aug,auc_noaug,epoch_time_sec,best_auc_aug,best_epoch,best_acc_aug,best_acc_auc_aug,best_acc_epoch
19,0.23937605239012663,0.3575727967421214,0.08523437133369346,0.8466666666666667,0.9733333333333334,0.9338563023711893,0.9991085755036548,517.6524386405945,0.98341950436798,13,0.9333333333333333,0.98341950436798,13
20,0.20718029825564693,0.2632450847327709,0.08330315970505277,0.88,0.98,0.9605990372615439,0.9991085755036548,517.4364380836487,0.98341950436798,13,0.9333333333333333,0.98341950436798,13
21,0.21665787661776822,0.28886950507760045,0.08729502007365227,0.8866666666666667,0.9733333333333334,0.9475842396149047,0.9994651453021929,518.6462967395782,0.98341950436798,13,0.9333333333333333,0.98341950436798,13
22,0.25455315694979885,0.3384984926382701,0.07785008330519001,0.8466666666666667,0.98,0.9349260117668033,0.9991085755036548,518.7561721801758,0.98341950436798,13,0.9333333333333333,0.98341950436798,13
23,0.22908835072289496,0.2939821712176005,0.08510981589866182,0.8533333333333334,0.9733333333333334,0.9493670886075949,0.9991085755036548,518.8901495933533,0.98341950436798,13,0.9333333333333333,0.98341950436798,13
24,0.21764922976493836,0.2942723918954531,0.06264820091736813,0.8866666666666667,0.9866666666666667,0.9486539490105188,0.9989302906043859,518.5195589065552,0.98341950436798,13,0.9333333333333333,0.98341950436798,13
25,0.23508272830616025,0.22915654381116232,0.11207315776497126,0.94,0.9733333333333334,0.9752183990016046,0.9992868604029239,518.2800576686859,0.98341950436798,13,0.94,0.9752183990016046,25
26,0.25848148217534317,0.2893718087673187,0.11376233293364445,0.9066666666666666,0.9666666666666667,0.9566767694776253,0.9992868604029239,518.6077828407288,0.98341950436798,13,0.94,0.9752183990016046,25
27,0.19623947811477324,0.23545525260269642,0.08621775817126036,0.88,0.9733333333333334,0.9650561597432697,0.999465145302193,517.992395401001,0.98341950436798,13,0.94,0.9752183990016046,25
28,0.23993684304987684,0.4019003244241079,0.08873984673370917,0.8333333333333334,0.9733333333333334,0.9094312711713318,0.999465145302193,517.5795509815216,0.98341950436798,13,0.94,0.9752183990016046,25
29,0.24131661842851077,0.27543263634045917,0.07619062661503752,0.8866666666666667,0.9733333333333334,0.9632733107505794,0.999465145302193,519.4393298625946,0.98341950436798,13,0.94,0.9752183990016046,25
30,0.24267621299799752,0.30997925917307534,0.11351463906777402,0.8933333333333333,0.96,0.9458013906222142,0.9991085755036548,519.3765251636505,0.98341950436798,13,0.94,0.9752183990016046,25
31,0.2395624636639567,0.34374797602494556,0.0698942101529489,0.8466666666666667,0.98,0.9463362453200214,0.9992868604029239,518.6727070808411,0.98341950436798,13,0.94,0.9752183990016046,25
32,0.2176324473891188,0.36271732052167255,0.0644252628274262,0.84,0.9866666666666667,0.9415225530397575,0.999465145302193,518.3769340515137,0.98341950436798,13,0.94,0.9752183990016046,25
33,0.21962791057413114,0.24254261200626692,0.06752626073857149,0.88,0.98,0.9702264218220717,0.9992868604029239,518.7029666900635,0.98341950436798,13,0.94,0.9752183990016046,25
34,0.23794283185373336,0.27876284897327425,0.07198553810516993,0.8666666666666667,0.98,0.9577464788732395,0.9992868604029239,518.5969207286835,0.98341950436798,13,0.94,0.9752183990016046,25
35,0.2224637034803848,0.26603927165269853,0.12642889530708393,0.8866666666666667,0.9533333333333334,0.9632733107505794,0.9989302906043859,518.9084730148315,0.98341950436798,13,0.94,0.9752183990016046,25
36,0.2456329565013156,0.2508265647292137,0.1111602404837807,0.9,0.96,0.9643430201461936,0.9987520057051168,518.915102481842,0.98341950436798,13,0.94,0.9752183990016046,25
37,0.21747320517021068,0.25425270756085716,0.11921357729782661,0.8866666666666667,0.9666666666666667,0.9613121768586201,0.9992868604029239,519.1689505577087,0.98341950436798,13,0.94,0.9752183990016046,25
38,0.21517342949176535,0.18707080061237016,0.08334304708987475,0.9266666666666666,0.98,0.9807452308789446,0.9992868604029239,516.6311616897583,0.98341950436798,13,0.94,0.9752183990016046,25
39,0.22952802970320643,0.23236546953519185,0.10418232901021839,0.92,0.9733333333333334,0.9684435728293814,0.9992868604029239,513.3213844299316,0.98341950436798,13,0.94,0.9752183990016046,25
40,0.20744390577954405,0.28267803619305293,0.0972846487350762,0.88,0.9733333333333334,0.9506150829024783,0.9991085755036548,512.2825365066528,0.98341950436798,13,0.94,0.9752183990016046,25
41,0.20568952442968594,0.23479733149210613,0.10194836063310504,0.9,0.9733333333333334,0.9702264218220716,0.9991085755036548,512.344069480896,0.98341950436798,13,0.94,0.9752183990016046,25
42,0.23351431307547232,0.26242791533470156,0.1138214372502019,0.9,0.96,0.9680870030308433,0.9991085755036548,512.2791967391968,0.98341950436798,13,0.94,0.9752183990016046,25
43,0.20026268794694368,0.2683491917451223,0.1343743237045904,0.9133333333333333,0.96,0.9613121768586201,0.9992868604029239,511.6975634098053,0.98341950436798,13,0.94,0.9752183990016046,25
44,0.23087497956612532,0.3117275123298168,0.09916995253413916,0.8733333333333333,0.9666666666666667,0.9424139775361028,0.999465145302193,512.0861351490021,0.98341950436798,13,0.94,0.9752183990016046,25
45,0.21927905503441306,0.38903405169645944,0.07003484577561418,0.8133333333333334,0.9866666666666667,0.9409876983419505,0.9992868604029239,512.7333800792694,0.98341950436798,13,0.94,0.9752183990016046,25
46,0.2015943465951611,0.28594759007294973,0.09975336473745604,0.9,0.98,0.9518630771973613,0.9987520057051168,511.858683347702,0.98341950436798,13,0.94,0.9752183990016046,25
47,0.22027417470427121,0.25056324948867165,0.09298713341355323,0.88,0.9733333333333334,0.9641647352469247,0.9991085755036548,512.8675127029419,0.98341950436798,13,0.94,0.9752183990016046,25
48,0.23674413385636667,0.30330562671025596,0.10898316748440266,0.86,0.9666666666666667,0.9443751114280621,0.999465145302193,512.7766416072845,0.98341950436798,13,0.94,0.9752183990016046,25
49,0.2427030017709031,0.2608201547463735,0.06344049645898243,0.8866666666666667,0.9866666666666667,0.9750401141023355,0.9989302906043859,512.4099180698395,0.98341950436798,13,0.94,0.9752183990016046,25
50,0.2226464944990242,0.33046014328797657,0.08144904889787237,0.8733333333333333,0.9733333333333334,0.9393831342485292,0.9992868604029239,512.9698987007141,0.98341950436798,13,0.94,0.9752183990016046,25
51,0.23244187429054256,0.3136774954199791,0.12840923119025927,0.8533333333333334,0.9533333333333334,0.9481190943127117,0.9992868604029239,513.8412342071533,0.98341950436798,13,0.94,0.9752183990016046,25
52,0.2336155716833823,0.35493547677993775,0.0683785718306899,0.8333333333333334,0.98,0.9404528436441434,0.9992868604029239,513.9631555080414,0.98341950436798,13,0.94,0.9752183990016046,25
53,0.25675977654755117,0.3082759603857994,0.09901791940132777,0.8733333333333333,0.9666666666666667,0.9490105188090568,0.9992868604029239,512.5955147743225,0.98341950436798,13,0.94,0.9752183990016046,25
54,0.2124761638790369,0.25362230782707534,0.059827649307747685,0.9,0.9866666666666667,0.9716527010162239,0.9992868604029239,511.6650245189667,0.98341950436798,13,0.94,0.9752183990016046,25
55,0.18501616139184027,0.2770512940486272,0.10572944214567542,0.8933333333333333,0.9666666666666667,0.9602424674630059,0.9989302906043859,512.0093455314636,0.98341950436798,13,0.94,0.9752183990016046,25
56,0.22222881377181586,0.2506633698940277,0.09366269210663934,0.86,0.9666666666666667,0.9636298805491175,0.9992868604029239,512.4552576541901,0.98341950436798,13,0.94,0.9752183990016046,25
57,0.21908734259798246,0.3127943686644236,0.18482729583978652,0.88,0.94,0.9573899090747013,0.9992868604029239,513.1500079631805,0.98341950436798,13,0.94,0.9752183990016046,25
58,0.22361411873908604,0.34081783254941306,0.11005626596199969,0.8733333333333333,0.96,0.9367088607594937,0.9989302906043859,513.7658915519714,0.98341950436798,13,0.94,0.9752183990016046,25
59,0.21989201518542625,0.2433083462715149,0.11175067716588577,0.8933333333333333,0.96,0.9634515956498485,0.9987520057051168,511.82960987091064,0.98341950436798,13,0.94,0.9752183990016046,25
60,0.2063860105504008,0.24839430034160614,0.07339194411411881,0.9,0.98,0.9684435728293813,0.9985737208058478,511.92681980133057,0.98341950436798,13,0.94,0.9752183990016046,25
61,0.21176444013329113,0.2315948242942492,0.11017042477925619,0.9066666666666666,0.9666666666666667,0.9700481369228027,0.9992868604029239,512.5380666255951,0.98341950436798,13,0.94,0.9752183990016046,25
62,0.20295336473514053,0.31752968033154805,0.1053729762757818,0.84,0.9666666666666667,0.944196826528793,0.9992868604029239,514.080219745636,0.98341950436798,13,0.94,0.9752183990016046,25
63,0.22567472171257524,0.3329297254482905,0.09394716652731101,0.82,0.9666666666666667,0.9343911570689962,0.9992868604029239,513.2503659725189,0.98341950436798,13,0.94,0.9752183990016046,25
64,0.24799502588370267,0.18128585080305734,0.12317709930241108,0.92,0.96,0.9816366553752898,0.999465145302193,514.7694044113159,0.98341950436798,13,0.94,0.9752183990016046,25
65,0.23236746116685134,0.3261779360473156,0.09222117552533746,0.86,0.9733333333333334,0.9363522909609556,0.999465145302193,513.3360674381256,0.98341950436798,13,0.94,0.9752183990016046,25
66,0.22753945698632913,0.2049095128973325,0.07511627680932483,0.92,0.9733333333333334,0.9700481369228027,0.9992868604029239,514.1025590896606,0.98341950436798,13,0.94,0.9752183990016046,25
67,0.23019811167436488,0.39188614388306936,0.07440395685533682,0.84,0.9733333333333334,0.9285077553931183,0.9992868604029239,512.3624589443207,0.98341950436798,13,0.94,0.9752183990016046,25
68,0.20764724218012656,0.21770842254161835,0.0833665972451369,0.9,0.9733333333333334,0.9736138349081833,0.9991085755036548,511.66100239753723,0.98341950436798,13,0.94,0.9752183990016046,25
69,0.21412138030809513,0.3017869800329208,0.07100436498721441,0.9,0.98,0.9581030486717775,0.9987520057051168,513.2147481441498,0.98341950436798,13,0.94,0.9752183990016046,25
70,0.24486184814177892,0.34275750001271565,0.11405007906258106,0.8666666666666667,0.9733333333333334,0.9372437154573008,0.9987520057051168,513.627846956253,0.98341950436798,13,0.94,0.9752183990016046,25
71,0.2078213914878228,0.2988520181179047,0.08778581180920203,0.88,0.98,0.9518630771973614,0.9987520057051168,513.9920251369476,0.98341950436798,13,0.94,0.9752183990016046,25
72,0.22835307210683822,0.49668259580930074,0.28265469054381054,0.74,0.8866666666666667,0.9146015332501337,0.9991085755036548,513.9150311946869,0.98341950436798,13,0.94,0.9752183990016046,25
73,0.2227990623519701,0.3054508618513743,0.11589879730095466,0.88,0.9666666666666667,0.9481190943127117,0.9992868604029239,513.013251543045,0.98341950436798,13,0.94,0.9752183990016046,25
74,0.22110907411394531,0.32280080194274585,0.08278212433680893,0.8333333333333334,0.98,0.9397397040470672,0.9987520057051168,512.9940121173859,0.98341950436798,13,0.94,0.9752183990016046,25
75,0.18265207259532285,0.3097668223579725,0.08788986670474211,0.8533333333333334,0.9733333333333334,0.944375111428062,0.9989302906043859,512.6694445610046,0.98341950436798,13,0.94,0.9752183990016046,25
76,0.1960635202761178,0.36367292816440266,0.07300177827477455,0.8666666666666667,0.98,0.9308254590836156,0.9991085755036548,513.4731628894806,0.98341950436798,13,0.94,0.9752183990016046,25
77,0.19315322025295567,0.32904219965140025,0.10661151109884183,0.8666666666666667,0.9666666666666667,0.9409876983419504,0.9991085755036548,512.6694099903107,0.98341950436798,13,0.94,0.9752183990016046,25
78,0.24263144004870862,0.2886011030276616,0.12951776499549547,0.8533333333333334,0.9666666666666667,0.944196826528793,0.9991085755036548,514.3088340759277,0.98341950436798,13,0.94,0.9752183990016046,25
79,0.22198977665866124,0.3288403739531835,0.23123329937458037,0.84,0.94,0.9597076127651988,0.999465145302193,514.2502763271332,0.98341950436798,13,0.94,0.9752183990016046,25
80,0.206961104733979,0.2909182873864969,0.08286481838673353,0.8866666666666667,0.9733333333333334,0.960955607060082,0.9992868604029239,512.6838793754578,0.98341950436798,13,0.94,0.9752183990016046,25
81,0.21618570943691712,0.2511625565091769,0.0933446254208684,0.8866666666666667,0.9733333333333334,0.9646995899447317,0.9987520057051168,512.8055195808411,0.98341950436798,13,0.94,0.9752183990016046,25
82,0.21294434809509447,0.27657987679044405,0.06777458048115174,0.8666666666666667,0.98,0.9605990372615439,0.9987520057051168,512.1347908973694,0.98341950436798,13,0.94,0.9752183990016046,25
83,0.2010025018365944,0.32325370450814567,0.13386773978670438,0.8466666666666667,0.9666666666666667,0.9411659832412195,0.9987520057051168,513.068437576294,0.98341950436798,13,0.94,0.9752183990016046,25
84,0.2386701236577595,0.2988566254576047,0.06492744541416566,0.8866666666666667,0.98,0.9504367980032092,0.9985737208058478,512.6527996063232,0.98341950436798,13,0.94,0.9752183990016046,25
85,0.23176730448708815,0.23860151211420694,0.11494744767745337,0.9,0.9733333333333334,0.9634515956498484,0.9985737208058478,513.6115162372589,0.98341950436798,13,0.94,0.9752183990016046,25
86,0.22824908956447068,0.27563096563021344,0.1073217926422755,0.8933333333333333,0.9733333333333334,0.9531110714922446,0.9992868604029239,512.9196581840515,0.98341950436798,13,0.94,0.9752183990016046,25
87,0.24054538826129454,0.20336658269166946,0.08667313426733017,0.92,0.9733333333333334,0.9727224104118382,0.9987520057051168,513.439416885376,0.98341950436798,13,0.94,0.9752183990016046,25
